,date,symbol,open,high,low,close
4341,20240712 09:30:00 US/Central,SR3Z5,96.355,96.355,96.345,96.345
4342,20240712 09:40:00 US/Central,SR3Z5,96.345,96.355,96.34,96.355
4343,20240712 09:50:00 US/Central,SR3Z5,96.355,96.36,96.345,96.345
4344,20240712 10:00:00 US/Central,SR3Z5,96.345,96.355,96.34,96.345
4345,20240712 10:10:00 US/Central,SR3Z5,96.345,96.355,96.345,96.355
4346,20240712 10:20:00 US/Central,SR3Z5,96.355,96.355,96.345,96.355
4347,20240712 10:30:00 US/Central,SR3Z5,96.355,96.36,96.35,96.36
4348,20240712 10:40:00 US/Central,SR3Z5,96.36,96.36,96.35,96.355
4349,20240712 10:50:00 US/Central,SR3Z5,96.355,96.36,96.35,96.36
4350,20240712 11:00:00 US/Central,SR3Z5,96.36,96.365,96.355,96.365
4351,20240712 11:10:00 US/Central,SR3Z5,96.365,96.365,96.355,96.36
4352,20240712 11:20:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4353,20240712 11:30:00 US/Central,SR3Z5,96.36,96.365,96.355,96.36
4354,20240712 11:40:00 US/Central,SR3Z5,96.36,96.36,96.35,96.355
4355,20240712 11:50:00 US/Central,SR3Z5,96.355,96.36,96.35,96.355
4356,20240712 12:00:00 US/Central,SR3Z5,96.355,96.36,96.35,96.355
4357,20240712 12:10:00 US/Central,SR3Z5,96.355,96.36,96.35,96.36
4358,20240712 12:20:00 US/Central,SR3Z5,96.36,96.365,96.355,96.365
4359,20240712 12:30:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4360,20240712 12:40:00 US/Central,SR3Z5,96.365,96.365,96.355,96.365
4361,20240712 12:50:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4362,20240712 13:00:00 US/Central,SR3Z5,96.365,96.365,96.355,96.36
4363,20240712 13:10:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4364,20240712 13:20:00 US/Central,SR3Z5,96.36,96.365,96.355,96.36
4365,20240712 13:30:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4366,20240712 13:40:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4367,20240712 13:50:00 US/Central,SR3Z5,96.36,96.365,96.355,96.365
4368,20240712 14:00:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4369,20240712 14:10:00 US/Central,SR3Z5,96.365,96.37,96.36,96.37
4370,20240712 14:20:00 US/Central,SR3Z5,96.37,96.37,96.365,96.37
4371,20240712 14:30:00 US/Central,SR3Z5,96.37,96.375,96.365,96.37
4372,20240712 14:40:00 US/Central,SR3Z5,96.37,96.37,96.365,96.37
4373,20240712 14:50:00 US/Central,SR3Z5,96.37,96.375,96.365,96.375
4374,20240712 15:00:00 US/Central,SR3Z5,96.375,96.375,96.36,96.37
4375,20240712 15:10:00 US/Central,SR3Z5,96.37,96.37,96.36,96.365
4376,20240712 15:20:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4377,20240712 15:30:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4378,20240712 15:40:00 US/Central,SR3Z5,96.365,96.365,96.36,96.365
4379,20240712 15:50:00 US/Central,SR3Z5,96.365,96.375,96.36,96.375
4380,20240715 08:30:00 US/Central,SR3Z5,96.375,96.385,96.375,96.38
4381,20240715 08:40:00 US/Central,SR3Z5,96.38,96.39,96.37,96.375
4382,20240715 08:50:00 US/Central,SR3Z5,96.375,96.375,96.365,96.37
4383,20240715 09:00:00 US/Central,SR3Z5,96.37,96.375,96.36,96.37
4384,20240715 09:10:00 US/Central,SR3Z5,96.37,96.375,96.365,96.37
4385,20240715 09:20:00 US/Central,SR3Z5,96.37,96.37,96.36,96.365
4386,20240715 09:30:00 US/Central,SR3Z5,96.365,96.365,96.355,96.36
4387,20240715 09:40:00 US/Central,SR3Z5,96.36,96.37,96.355,96.37
4388,20240715 09:50:00 US/Central,SR3Z5,96.37,96.385,96.365,96.375
4389,20240715 10:00:00 US/Central,SR3Z5,96.375,96.385,96.37,96.375
4390,20240715 10:10:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4391,20240715 10:20:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4392,20240715 10:30:00 US/Central,SR3Z5,96.375,96.385,96.375,96.375
4393,20240715 10:40:00 US/Central,SR3Z5,96.375,96.385,96.375,96.375
4394,20240715 10:50:00 US/Central,SR3Z5,96.375,96.385,96.375,96.375
4395,20240715 11:00:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4396,20240715 11:10:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4397,20240715 11:20:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4398,20240715 11:30:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4399,20240715 11:40:00 US/Central,SR3Z5,96.375,96.405,96.365,96.37
4400,20240715 11:50:00 US/Central,SR3Z5,96.37,96.375,96.36,96.37
4401,20240715 12:00:00 US/Central,SR3Z5,96.37,96.37,96.355,96.365
4402,20240715 12:10:00 US/Central,SR3Z5,96.365,96.365,96.35,96.36
4403,20240715 12:20:00 US/Central,SR3Z5,96.36,96.36,96.35,96.355
4404,20240715 12:30:00 US/Central,SR3Z5,96.355,96.355,96.35,96.355
4405,20240715 12:40:00 US/Central,SR3Z5,96.355,96.365,96.35,96.36
4406,20240715 12:50:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4407,20240715 13:00:00 US/Central,SR3Z5,96.36,96.365,96.355,96.365
4408,20240715 13:10:00 US/Central,SR3Z5,96.365,96.375,96.36,96.37
4409,20240715 13:20:00 US/Central,SR3Z5,96.37,96.375,96.365,96.375
4410,20240715 13:30:00 US/Central,SR3Z5,96.375,96.375,96.37,96.375
4411,20240715 13:40:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4412,20240715 13:50:00 US/Central,SR3Z5,96.375,96.375,96.36,96.37
4413,20240715 14:00:00 US/Central,SR3Z5,96.37,96.37,96.355,96.36
4414,20240715 14:10:00 US/Central,SR3Z5,96.36,96.365,96.355,96.36
4415,20240715 14:20:00 US/Central,SR3Z5,96.36,96.375,96.355,96.37
4416,20240715 14:30:00 US/Central,SR3Z5,96.37,96.37,96.365,96.37
4417,20240715 14:40:00 US/Central,SR3Z5,96.37,96.375,96.365,96.375
4418,20240715 14:50:00 US/Central,SR3Z5,96.375,96.375,96.365,96.37
4419,20240715 15:00:00 US/Central,SR3Z5,96.37,96.375,96.36,96.37
4420,20240715 15:10:00 US/Central,SR3Z5,96.37,96.37,96.355,96.36
4421,20240715 15:20:00 US/Central,SR3Z5,96.36,96.365,96.355,96.36
4422,20240715 15:30:00 US/Central,SR3Z5,96.36,96.36,96.35,96.355
4423,20240715 15:40:00 US/Central,SR3Z5,96.355,96.355,96.345,96.355
4424,20240715 15:50:00 US/Central,SR3Z5,96.355,96.355,96.35,96.355
4425,20240716 08:30:00 US/Central,SR3Z5,96.355,96.355,96.34,96.345
4426,20240716 08:40:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4427,20240716 08:50:00 US/Central,SR3Z5,96.345,96.35,96.335,96.345
4428,20240716 09:00:00 US/Central,SR3Z5,96.345,96.345,96.335,96.34
4429,20240716 09:10:00 US/Central,SR3Z5,96.34,96.34,96.33,96.34
4430,20240716 09:20:00 US/Central,SR3Z5,96.34,96.345,96.335,96.345
4431,20240716 09:30:00 US/Central,SR3Z5,96.345,96.355,96.34,96.35
4432,20240716 09:40:00 US/Central,SR3Z5,96.35,96.35,96.34,96.345
4433,20240716 09:50:00 US/Central,SR3Z5,96.345,96.355,96.34,96.345
4434,20240716 10:00:00 US/Central,SR3Z5,96.345,96.355,96.345,96.355
4435,20240716 10:10:00 US/Central,SR3Z5,96.355,96.355,96.345,96.345
4436,20240716 10:20:00 US/Central,SR3Z5,96.345,96.36,96.345,96.36
4437,20240716 10:30:00 US/Central,SR3Z5,96.36,96.365,96.35,96.36
4438,20240716 10:40:00 US/Central,SR3Z5,96.36,96.36,96.345,96.355
4439,20240716 10:50:00 US/Central,SR3Z5,96.355,96.36,96.35,96.355
4440,20240716 11:00:00 US/Central,SR3Z5,96.355,96.36,96.345,96.355
4441,20240716 11:10:00 US/Central,SR3Z5,96.355,96.355,96.34,96.345
4442,20240716 11:20:00 US/Central,SR3Z5,96.345,96.35,96.335,96.345
4443,20240716 11:30:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4444,20240716 11:40:00 US/Central,SR3Z5,96.345,96.35,96.345,96.345
4445,20240716 11:50:00 US/Central,SR3Z5,96.345,96.35,96.335,96.345
4446,20240716 12:00:00 US/Central,SR3Z5,96.345,96.345,96.335,96.345
4447,20240716 12:10:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4448,20240716 12:20:00 US/Central,SR3Z5,96.345,96.355,96.345,96.345
4449,20240716 12:30:00 US/Central,SR3Z5,96.345,96.355,96.345,96.355
4450,20240716 12:40:00 US/Central,SR3Z5,96.355,96.36,96.345,96.36
4451,20240716 12:50:00 US/Central,SR3Z5,96.36,96.36,96.355,96.36
4452,20240716 13:00:00 US/Central,SR3Z5,96.36,96.365,96.355,96.365
4453,20240716 13:10:00 US/Central,SR3Z5,96.365,96.37,96.36,96.365
4454,20240716 13:20:00 US/Central,SR3Z5,96.365,96.375,96.36,96.37
4455,20240716 13:30:00 US/Central,SR3Z5,96.37,96.38,96.365,96.375
4456,20240716 13:40:00 US/Central,SR3Z5,96.375,96.385,96.37,96.375
4457,20240716 13:50:00 US/Central,SR3Z5,96.375,96.375,96.365,96.375
4458,20240716 14:00:00 US/Central,SR3Z5,96.375,96.38,96.36,96.375
4459,20240716 14:10:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4460,20240716 14:20:00 US/Central,SR3Z5,96.375,96.39,96.375,96.39
4461,20240716 14:30:00 US/Central,SR3Z5,96.39,96.395,96.38,96.39
4462,20240716 14:40:00 US/Central,SR3Z5,96.39,96.4,96.385,96.39
4463,20240716 14:50:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4464,20240716 15:00:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4465,20240716 15:10:00 US/Central,SR3Z5,96.39,96.4,96.385,96.39
4466,20240716 15:20:00 US/Central,SR3Z5,96.39,96.4,96.39,96.4
4467,20240716 15:30:00 US/Central,SR3Z5,96.4,96.41,96.395,96.405
4468,20240716 15:40:00 US/Central,SR3Z5,96.405,96.41,96.4,96.405
4469,20240716 15:50:00 US/Central,SR3Z5,96.405,96.41,96.4,96.405
4470,20240717 08:30:00 US/Central,SR3Z5,96.345,96.375,96.34,96.37
4471,20240717 08:40:00 US/Central,SR3Z5,96.37,96.375,96.355,96.36
4472,20240717 08:50:00 US/Central,SR3Z5,96.36,96.36,96.35,96.355
4473,20240717 09:00:00 US/Central,SR3Z5,96.355,96.355,96.34,96.345
4474,20240717 09:10:00 US/Central,SR3Z5,96.345,96.345,96.33,96.34
4475,20240717 09:20:00 US/Central,SR3Z5,96.34,96.345,96.33,96.345
4476,20240717 09:30:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4477,20240717 09:40:00 US/Central,SR3Z5,96.345,96.355,96.345,96.345
4478,20240717 09:50:00 US/Central,SR3Z5,96.345,96.355,96.345,96.345
4479,20240717 10:00:00 US/Central,SR3Z5,96.345,96.355,96.345,96.355
4480,20240717 10:10:00 US/Central,SR3Z5,96.355,96.36,96.35,96.355
4481,20240717 10:20:00 US/Central,SR3Z5,96.355,96.365,96.35,96.365
4482,20240717 10:30:00 US/Central,SR3Z5,96.365,96.38,96.36,96.375
4483,20240717 10:40:00 US/Central,SR3Z5,96.375,96.38,96.365,96.37
4484,20240717 10:50:00 US/Central,SR3Z5,96.37,96.375,96.36,96.365
4485,20240717 11:00:00 US/Central,SR3Z5,96.365,96.37,96.36,96.37
4486,20240717 11:10:00 US/Central,SR3Z5,96.37,96.37,96.365,96.37
4487,20240717 11:20:00 US/Central,SR3Z5,96.37,96.37,96.36,96.365
4488,20240717 11:30:00 US/Central,SR3Z5,96.365,96.375,96.36,96.375
4489,20240717 11:40:00 US/Central,SR3Z5,96.375,96.375,96.365,96.37
4490,20240717 11:50:00 US/Central,SR3Z5,96.37,96.375,96.365,96.375
4491,20240717 12:00:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4492,20240717 12:10:00 US/Central,SR3Z5,96.375,96.39,96.37,96.38
4493,20240717 12:20:00 US/Central,SR3Z5,96.38,96.385,96.375,96.38
4494,20240717 12:30:00 US/Central,SR3Z5,96.38,96.39,96.37,96.375
4495,20240717 12:40:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4496,20240717 12:50:00 US/Central,SR3Z5,96.375,96.385,96.375,96.375
4497,20240717 13:00:00 US/Central,SR3Z5,96.375,96.395,96.375,96.39
4498,20240717 13:10:00 US/Central,SR3Z5,96.39,96.4,96.385,96.39
4499,20240717 13:20:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4500,20240717 13:30:00 US/Central,SR3Z5,96.39,96.4,96.39,96.39
4501,20240717 13:40:00 US/Central,SR3Z5,96.39,96.4,96.39,96.4
4502,20240717 13:50:00 US/Central,SR3Z5,96.4,96.4,96.39,96.4
4503,20240717 14:00:00 US/Central,SR3Z5,96.4,96.4,96.39,96.39
4504,20240717 14:10:00 US/Central,SR3Z5,96.39,96.395,96.39,96.39
4505,20240717 14:20:00 US/Central,SR3Z5,96.39,96.395,96.39,96.39
4506,20240717 14:30:00 US/Central,SR3Z5,96.39,96.395,96.39,96.39
4507,20240717 14:40:00 US/Central,SR3Z5,96.39,96.395,96.39,96.39
4508,20240717 14:50:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4509,20240717 15:00:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4510,20240717 15:10:00 US/Central,SR3Z5,96.39,96.395,96.38,96.39
4511,20240717 15:20:00 US/Central,SR3Z5,96.39,96.39,96.38,96.39
4512,20240717 15:30:00 US/Central,SR3Z5,96.39,96.39,96.385,96.39
4513,20240717 15:40:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4514,20240717 15:50:00 US/Central,SR3Z5,96.39,96.395,96.385,96.39
4515,20240718 08:30:00 US/Central,SR3Z5,96.37,96.37,96.355,96.37
4516,20240718 08:40:00 US/Central,SR3Z5,96.37,96.38,96.365,96.375
4517,20240718 08:50:00 US/Central,SR3Z5,96.375,96.385,96.37,96.38
4518,20240718 09:00:00 US/Central,SR3Z5,96.38,96.385,96.37,96.375
4519,20240718 09:10:00 US/Central,SR3Z5,96.375,96.39,96.375,96.375
4520,20240718 09:20:00 US/Central,SR3Z5,96.375,96.385,96.375,96.375
4521,20240718 09:30:00 US/Central,SR3Z5,96.375,96.385,96.37,96.38
4522,20240718 09:40:00 US/Central,SR3Z5,96.38,96.395,96.375,96.39
4523,20240718 09:50:00 US/Central,SR3Z5,96.39,96.39,96.375,96.38
4524,20240718 10:00:00 US/Central,SR3Z5,96.38,96.385,96.38,96.38
4525,20240718 10:10:00 US/Central,SR3Z5,96.38,96.39,96.38,96.39
4526,20240718 10:20:00 US/Central,SR3Z5,96.39,96.395,96.38,96.38
4527,20240718 10:30:00 US/Central,SR3Z5,96.38,96.39,96.38,96.39
4528,20240718 10:40:00 US/Central,SR3Z5,96.39,96.39,96.37,96.38
4529,20240718 10:50:00 US/Central,SR3Z5,96.38,96.385,96.365,96.375
4530,20240718 11:00:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4531,20240718 11:10:00 US/Central,SR3Z5,96.375,96.385,96.37,96.38
4532,20240718 11:20:00 US/Central,SR3Z5,96.38,96.385,96.375,96.375
4533,20240718 11:30:00 US/Central,SR3Z5,96.375,96.38,96.375,96.375
4534,20240718 11:40:00 US/Central,SR3Z5,96.375,96.38,96.365,96.375
4535,20240718 11:50:00 US/Central,SR3Z5,96.375,96.375,96.37,96.375
4536,20240718 12:00:00 US/Central,SR3Z5,96.375,96.375,96.365,96.375
4537,20240718 12:10:00 US/Central,SR3Z5,96.375,96.375,96.365,96.375
4538,20240718 12:20:00 US/Central,SR3Z5,96.375,96.375,96.365,96.375
4539,20240718 12:30:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4540,20240718 12:40:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4541,20240718 12:50:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4542,20240718 13:00:00 US/Central,SR3Z5,96.375,96.38,96.37,96.375
4543,20240718 13:10:00 US/Central,SR3Z5,96.375,96.375,96.365,96.375
4544,20240718 13:20:00 US/Central,SR3Z5,96.375,96.375,96.36,96.37
4545,20240718 13:30:00 US/Central,SR3Z5,96.37,96.37,96.36,96.37
4546,20240718 13:40:00 US/Central,SR3Z5,96.37,96.37,96.36,96.365
4547,20240718 13:50:00 US/Central,SR3Z5,96.365,96.365,96.355,96.36
4548,20240718 14:00:00 US/Central,SR3Z5,96.36,96.36,96.345,96.345
4549,20240718 14:10:00 US/Central,SR3Z5,96.345,96.35,96.335,96.34
4550,20240718 14:20:00 US/Central,SR3Z5,96.34,96.345,96.335,96.345
4551,20240718 14:30:00 US/Central,SR3Z5,96.345,96.345,96.34,96.345
4552,20240718 14:40:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4553,20240718 14:50:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4554,20240718 15:00:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4555,20240718 15:10:00 US/Central,SR3Z5,96.345,96.35,96.345,96.345
4556,20240718 15:20:00 US/Central,SR3Z5,96.345,96.35,96.345,96.345
4557,20240718 15:30:00 US/Central,SR3Z5,96.345,96.35,96.34,96.345
4558,20240718 15:40:00 US/Central,SR3Z5,96.345,96.345,96.335,96.34
4559,20240718 15:50:00 US/Central,SR3Z5,96.34,96.345,96.335,96.34
4560,20240719 08:30:00 US/Central,SR3Z5,96.305,96.305,96.29,96.295
4561,20240719 08:40:00 US/Central,SR3Z5,96.295,96.3,96.285,96.295
4562,20240719 08:50:00 US/Central,SR3Z5,96.295,96.295,96.28,96.28
4563,20240719 09:00:00 US/Central,SR3Z5,96.28,96.295,96.28,96.295
4564,20240719 09:10:00 US/Central,SR3Z5,96.295,96.3,96.285,96.295
4565,20240719 09:20:00 US/Central,SR3Z5,96.295,96.305,96.29,96.305
4566,20240719 09:30:00 US/Central,SR3Z5,96.305,96.305,96.29,96.295
4567,20240719 09:40:00 US/Central,SR3Z5,96.295,96.305,96.29,96.305
4568,20240719 09:50:00 US/Central,SR3Z5,96.305,96.31,96.3,96.31
4569,20240719 10:00:00 US/Central,SR3Z5,96.31,96.31,96.295,96.305
4570,20240719 10:10:00 US/Central,SR3Z5,96.305,96.31,96.3,96.305
4571,20240719 10:20:00 US/Central,SR3Z5,96.305,96.305,96.29,96.295
4572,20240719 10:30:00 US/Central,SR3Z5,96.295,96.3,96.29,96.295
4573,20240719 10:40:00 US/Central,SR3Z5,96.295,96.3,96.29,96.295
4574,20240719 10:50:00 US/Central,SR3Z5,96.295,96.3,96.29,96.295
4575,20240719 11:00:00 US/Central,SR3Z5,96.295,96.3,96.285,96.295
4576,20240719 11:10:00 US/Central,SR3Z5,96.295,96.295,96.29,96.295
4577,20240719 11:20:00 US/Central,SR3Z5,96.295,96.295,96.29,96.295
4578,20240719 11:30:00 US/Central,SR3Z5,96.295,96.295,96.285,96.285
4579,20240719 11:40:00 US/Central,SR3Z5,96.285,96.295,96.285,96.285
4580,20240719 11:50:00 US/Central,SR3Z5,96.285,96.29,96.28,96.285
4581,20240719 12:00:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4582,20240719 12:10:00 US/Central,SR3Z5,96.285,96.295,96.285,96.29
4583,20240719 12:20:00 US/Central,SR3Z5,96.29,96.3,96.285,96.295
4584,20240719 12:30:00 US/Central,SR3Z5,96.295,96.295,96.29,96.295
4585,20240719 12:40:00 US/Central,SR3Z5,96.295,96.3,96.29,96.295
4586,20240719 12:50:00 US/Central,SR3Z5,96.295,96.295,96.29,96.295
4587,20240719 13:00:00 US/Central,SR3Z5,96.295,96.295,96.29,96.295
4588,20240719 13:10:00 US/Central,SR3Z5,96.295,96.295,96.285,96.285
4589,20240719 13:20:00 US/Central,SR3Z5,96.285,96.295,96.285,96.29
4590,20240719 13:30:00 US/Central,SR3Z5,96.29,96.295,96.285,96.285
4591,20240719 13:40:00 US/Central,SR3Z5,96.285,96.295,96.285,96.285
4592,20240719 13:50:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4593,20240719 14:00:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4594,20240719 14:10:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4595,20240719 14:20:00 US/Central,SR3Z5,96.285,96.29,96.28,96.285
4596,20240719 14:30:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4597,20240719 14:40:00 US/Central,SR3Z5,96.285,96.29,96.28,96.285
4598,20240719 14:50:00 US/Central,SR3Z5,96.285,96.29,96.285,96.285
4599,20240719 15:00:00 US/Central,SR3Z5,96.285,96.295,96.285,96.285
4600,20240719 15:10:00 US/Central,SR3Z5,96.285,96.29,96.28,96.28
4601,20240719 15:20:00 US/Central,SR3Z5,96.28,96.285,96.28,96.28
4602,20240719 15:30:00 US/Central,SR3Z5,96.28,96.285,96.275,96.28
4603,20240719 15:40:00 US/Central,SR3Z5,96.28,96.285,96.275,96.28
4604,20240719 15:50:00 US/Central,SR3Z5,96.28,96.285,96.275,96.28
4605,20240620 08:30:00 US/Central,SR3Z6,96.315,96.325,96.31,96.315
4606,20240620 08:40:00 US/Central,SR3Z6,96.315,96.33,96.315,96.33
4607,20240620 08:50:00 US/Central,SR3Z6,96.33,96.33,96.32,96.325
4608,20240620 09:00:00 US/Central,SR3Z6,96.325,96.335,96.32,96.325
4609,20240620 09:10:00 US/Central,SR3Z6,96.325,96.335,96.315,96.335
4610,20240620 09:20:00 US/Central,SR3Z6,96.335,96.335,96.325,96.33
4611,20240620 09:30:00 US/Central,SR3Z6,96.33,96.335,96.325,96.33
4612,20240620 09:40:00 US/Central,SR3Z6,96.33,96.33,96.32,96.325
4613,20240620 09:50:00 US/Central,SR3Z6,96.325,96.33,96.32,96.33
4614,20240620 10:00:00 US/Central,SR3Z6,96.33,96.335,96.325,96.335
4615,20240620 10:10:00 US/Central,SR3Z6,96.335,96.345,96.33,96.345
4616,20240620 10:20:00 US/Central,SR3Z6,96.345,96.345,96.335,96.345
4617,20240620 10:30:00 US/Central,SR3Z6,96.345,96.345,96.335,96.345
4618,20240620 10:40:00 US/Central,SR3Z6,96.345,96.345,96.335,96.345
4619,20240620 10:50:00 US/Central,SR3Z6,96.345,96.345,96.33,96.335
4620,20240620 11:00:00 US/Central,SR3Z6,96.335,96.345,96.33,96.345
4621,20240620 11:10:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4622,20240620 11:20:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4623,20240620 11:30:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4624,20240620 11:40:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4625,20240620 11:50:00 US/Central,SR3Z6,96.345,96.345,96.34,96.345
4626,20240620 12:00:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4627,20240620 12:10:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4628,20240620 12:20:00 US/Central,SR3Z6,96.345,96.355,96.345,96.355
4629,20240620 12:30:00 US/Central,SR3Z6,96.355,96.355,96.345,96.345
4630,20240620 12:40:00 US/Central,SR3Z6,96.345,96.35,96.345,96.345
4631,20240620 12:50:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4632,20240620 13:00:00 US/Central,SR3Z6,96.345,96.355,96.345,96.345
4633,20240620 13:10:00 US/Central,SR3Z6,96.345,96.355,96.345,96.355
4634,20240620 13:20:00 US/Central,SR3Z6,96.355,96.365,96.35,96.365
4635,20240620 13:30:00 US/Central,SR3Z6,96.365,96.365,96.355,96.36
4636,20240620 13:40:00 US/Central,SR3Z6,96.36,96.365,96.355,96.36
4637,20240620 13:50:00 US/Central,SR3Z6,96.36,96.365,96.355,96.36
4638,20240620 14:00:00 US/Central,SR3Z6,96.36,96.365,96.355,96.365
4639,20240620 14:10:00 US/Central,SR3Z6,96.365,96.365,96.36,96.365
4640,20240620 14:20:00 US/Central,SR3Z6,96.365,96.365,96.36,96.365
4641,20240620 14:30:00 US/Central,SR3Z6,96.365,96.365,96.355,96.36
4642,20240620 14:40:00 US/Central,SR3Z6,96.36,96.36,96.355,96.36
4643,20240620 14:50:00 US/Central,SR3Z6,96.36,96.36,96.355,96.36
4644,20240620 15:00:00 US/Central,SR3Z6,96.36,96.36,96.35,96.355
4645,20240620 15:10:00 US/Central,SR3Z6,96.355,96.355,96.35,96.355
4646,20240620 15:20:00 US/Central,SR3Z6,96.355,96.355,96.35,96.355
4647,20240620 15:30:00 US/Central,SR3Z6,96.355,96.355,96.345,96.345
4648,20240620 15:40:00 US/Central,SR3Z6,96.345,96.35,96.345,96.345
4649,20240620 15:50:00 US/Central,SR3Z6,96.345,96.35,96.345,96.345
4650,20240621 08:30:00 US/Central,SR3Z6,96.39,96.4,96.385,96.4
4651,20240621 08:40:00 US/Central,SR3Z6,96.4,96.405,96.35,96.375
4652,20240621 08:50:00 US/Central,SR3Z6,96.375,96.38,96.365,96.37
4653,20240621 09:00:00 US/Central,SR3Z6,96.37,96.37,96.345,96.355
4654,20240621 09:10:00 US/Central,SR3Z6,96.355,96.365,96.35,96.36
4655,20240621 09:20:00 US/Central,SR3Z6,96.36,96.365,96.345,96.345
4656,20240621 09:30:00 US/Central,SR3Z6,96.345,96.355,96.335,96.345
4657,20240621 09:40:00 US/Central,SR3Z6,96.345,96.35,96.33,96.34
4658,20240621 09:50:00 US/Central,SR3Z6,96.34,96.345,96.33,96.34
4659,20240621 10:00:00 US/Central,SR3Z6,96.34,96.345,96.335,96.345
4660,20240621 10:10:00 US/Central,SR3Z6,96.345,96.345,96.335,96.345
4661,20240621 10:20:00 US/Central,SR3Z6,96.345,96.345,96.335,96.34
4662,20240621 10:30:00 US/Central,SR3Z6,96.34,96.345,96.335,96.345
4663,20240621 10:40:00 US/Central,SR3Z6,96.345,96.35,96.335,96.34
4664,20240621 10:50:00 US/Central,SR3Z6,96.34,96.345,96.335,96.34
4665,20240621 11:00:00 US/Central,SR3Z6,96.34,96.345,96.335,96.345
4666,20240621 11:10:00 US/Central,SR3Z6,96.345,96.35,96.34,96.345
4667,20240621 11:20:00 US/Central,SR3Z6,96.345,96.35,96.345,96.345
4668,20240621 11:30:00 US/Central,SR3Z6,96.345,96.35,96.345,96.345
4669,20240621 11:40:00 US/Central,SR3Z6,96.345,96.355,96.345,96.35
4670,20240621 11:50:00 US/Central,SR3Z6,96.35,96.355,96.345,96.355
4671,20240621 12:00:00 US/Central,SR3Z6,96.355,96.355,96.345,96.355
4672,20240621 12:10:00 US/Central,SR3Z6,96.355,96.355,96.345,96.35
4673,20240621 12:20:00 US/Central,SR3Z6,96.35,96.355,96.345,96.345
4674,20240621 12:30:00 US/Central,SR3Z6,96.345,96.355,96.345,96.355
4675,20240621 12:40:00 US/Central,SR3Z6,96.355,96.355,96.35,96.355
4676,20240621 12:50:00 US/Central,SR3Z6,96.355,96.36,96.35,96.36
4677,20240621 13:00:00 US/Central,SR3Z6,96.36,96.36,96.355,96.36
4678,20240621 13:10:00 US/Central,SR3Z6,96.36,96.36,96.35,96.36
4679,20240621 13:20:00 US/Central,SR3Z6,96.36,96.36,96.35,96.36
4680,20240621 13:30:00 US/Central,SR3Z6,96.36,96.36,96.355,96.36
4681,20240621 13:40:00 US/Central,SR3Z6,96.36,96.36,96.355,96.36
